age,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,Gender_Male,customer_type_disloyal Customer,type_of_travel_Personal Travel,customer_class_Eco,customer_class_Eco Plus
45,1023,2,2,2,3,3,2,4,3,2,4,4,5,3,8,7,0,0,1,0,0,0
31,1440,5,5,5,5,4,4,4,4,5,4,3,4,4,4,12,1,0,0,0,0,0
49,357,3,1,3,3,4,3,5,4,5,2,3,2,4,0,0,0,1,0,1,1,0
51,387,3,5,3,4,5,5,4,4,3,4,5,4,3,0,0,0,0,0,1,0,0
32,258,5,2,2,2,5,4,5,4,1,3,2,4,5,0,0,0,1,0,0,1,0
25,395,4,0,4,4,2,4,2,5,5,5,3,5,2,4,0,1,0,1,0,0,0
24,545,3,3,3,3,5,3,5,1,3,3,3,4,5,0,9,0,1,1,0,1,0
29,1533,1,1,1,3,5,1,5,3,3,3,1,3,5,4,0,0,1,1,0,1,0
45,1946,4,4,4,4,4,3,3,4,4,4,1,4,1,0,0,0,0,0,0,0,0
44,1635,5,5,5,5,3,3,5,5,5,5,4,5,5,23,5,1,1,0,0,0,0
42,2712,4,5,4,4,4,5,5,4,3,4,4,4,3,0,0,1,0,0,0,0,0
45,427,3,5,4,4,2,4,2,1,4,2,3,3,2,5,11,0,1,0,1,1,0
39,2402,4,4,4,4,3,5,5,4,4,4,5,4,5,17,0,1,1,0,0,0,0
61,3504,5,2,5,5,1,3,1,5,5,5,2,5,1,0,8,1,0,0,0,0,0
48,184,0,0,0,3,3,0,3,1,4,4,2,5,3,0,0,1,0,1,0,1,0
12,3674,4,4,4,4,5,5,5,5,5,4,4,4,5,0,0,1,0,0,0,0,0
20,918,4,3,3,3,3,3,3,4,2,4,3,4,3,0,0,0,0,1,0,1,0
47,285,2,4,3,1,5,3,4,4,2,5,3,2,5,7,9,0,1,0,1,1,0
16,2039,1,1,1,3,4,1,4,4,4,3,3,4,4,4,0,0,0,1,0,1,0
56,3167,4,4,4,4,2,4,4,3,3,3,4,3,5,0,0,1,0,0,0,0,0
31,1005,3,4,3,2,5,3,2,5,2,5,3,5,5,0,0,0,1,0,1,0,1
50,1747,1,5,5,5,4,1,3,1,1,1,1,1,4,1,0,0,1,0,0,0,0
65,883,1,2,1,2,3,1,1,2,5,3,4,3,3,5,4,0,1,0,1,1,0
49,3002,5,5,5,5,3,4,4,4,4,5,3,4,5,2,0,1,1,0,0,0,0
59,1087,2,4,2,3,1,1,1,4,2,4,4,4,1,0,0,0,0,0,1,1,0
29,248,3,5,3,4,5,3,2,3,2,4,5,4,5,10,12,0,0,0,1,1,0
42,3198,5,5,5,5,4,2,1,5,5,5,1,5,1,1,0,1,1,0,0,0,0
41,590,3,2,3,3,3,5,4,4,4,4,5,4,3,0,0,1,0,0,0,0,0
41,770,4,4,4,4,3,4,5,4,4,4,3,4,3,23,4,1,0,0,0,0,0
57,813,4,4,4,4,5,5,5,4,4,4,4,4,5,8,0,1,0,0,0,0,0
56,813,2,2,2,3,5,4,3,3,2,3,1,3,3,0,0,0,0,0,1,1,0
38,3548,2,2,2,2,4,5,5,4,4,5,4,4,5,0,0,1,1,0,0,0,0
50,2504,0,4,0,1,5,4,5,5,5,5,3,5,4,14,11,1,0,0,0,0,0
35,1814,2,1,1,1,5,3,3,2,2,2,4,2,4,0,7,0,0,0,0,0,0
54,308,2,4,4,4,3,4,4,2,2,2,4,2,2,0,1,0,0,0,0,1,0
59,762,2,2,2,2,5,5,5,5,5,5,5,5,4,22,1,1,1,0,0,0,0
40,325,0,0,0,4,5,5,4,3,3,3,5,3,5,0,0,1,0,0,0,0,0
59,511,4,4,4,4,2,5,5,5,5,5,3,5,3,1,0,1,1,0,0,0,0
9,125,4,3,0,3,3,0,3,3,5,4,4,4,3,0,0,1,1,0,1,1,0
20,282,5,0,5,1,3,5,3,4,2,5,4,4,3,0,0,1,0,1,0,1,0
56,2138,5,5,5,5,4,5,4,5,5,5,4,5,4,0,0,1,1,0,0,0,0
48,680,1,5,1,5,4,5,4,2,1,2,5,2,3,0,0,0,0,0,1,1,0
25,489,4,4,4,4,2,4,2,5,2,4,5,4,2,0,0,1,1,1,0,0,0
50,2630,5,5,5,5,2,4,5,4,4,4,4,4,5,0,5,1,0,0,0,0,0
34,515,2,4,2,2,1,2,1,3,4,3,4,3,1,0,0,0,1,1,0,1,0
28,991,2,3,2,5,5,2,2,4,2,4,2,3,5,13,0,0,1,0,1,1,0
39,3180,1,1,1,1,5,5,5,4,4,4,5,4,4,0,0,1,0,0,0,0,0
37,407,3,2,2,2,3,3,3,3,5,4,4,4,3,0,0,0,1,0,0,1,0
57,270,2,2,2,3,3,2,3,4,4,3,1,3,3,0,0,0,1,0,1,0,1
11,1990,2,2,2,2,2,2,1,1,4,4,3,4,2,0,0,0,1,0,0,0,1
31,631,2,2,2,2,2,2,2,1,3,4,1,4,2,0,0,0,1,0,0,1,0
23,919,1,1,1,1,4,3,4,3,3,5,5,4,4,0,0,1,1,0,0,0,0
34,2479,3,4,4,4,5,4,4,3,3,3,2,3,2,0,0,0,1,0,0,0,0
46,253,2,1,1,1,2,2,2,1,5,2,1,1,2,0,0,0,1,0,0,1,0
45,1067,4,4,4,1,3,4,3,4,4,5,3,5,3,0,0,1,1,0,1,1,0
9,303,2,4,2,2,1,2,1,4,2,5,5,5,1,0,0,0,1,0,1,1,0
8,452,1,5,1,2,4,1,4,4,3,4,3,5,4,0,0,0,1,0,1,0,0
28,491,2,5,5,5,2,2,2,4,5,3,1,3,2,1,5,0,0,0,0,1,0
23,925,4,4,4,4,5,5,5,5,3,5,3,4,5,0,0,1,0,0,0,0,0
48,2937,3,4,3,4,3,4,3,3,3,3,2,3,1,0,0,0,1,0,0,0,0
54,2682,2,3,3,3,4,4,3,2,2,2,2,2,4,0,0,0,1,0,0,0,0
57,2493,1,1,1,1,3,4,4,1,1,1,2,1,1,0,0,0,1,0,0,0,0
9,2239,1,5,1,1,1,1,1,4,5,5,5,5,1,0,0,0,0,0,1,1,0
29,971,3,4,3,2,1,3,1,5,2,4,4,5,1,20,0,0,1,0,1,1,0
26,2139,1,3,3,3,1,1,1,2,4,3,4,3,1,0,0,0,1,0,0,0,0
8,541,1,5,1,2,5,1,4,5,5,5,5,5,5,0,0,0,0,0,1,1,0
26,646,3,4,3,3,2,3,1,1,5,3,1,4,2,0,0,0,0,1,0,0,0
39,318,2,1,3,3,5,3,5,1,5,4,2,3,5,0,0,0,1,1,0,1,0
61,526,3,3,3,3,2,2,3,5,3,5,4,5,3,0,0,0,0,0,1,0,0
9,1074,2,2,2,3,5,2,5,4,5,3,1,4,5,0,0,0,0,0,1,1,0
15,419,2,3,2,3,3,2,3,3,4,2,3,2,3,0,0,0,1,0,1,1,0
49,2788,4,4,4,4,2,4,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0
30,2927,2,3,3,3,2,2,2,4,5,1,4,2,2,2,8,0,0,0,0,0,0
52,2770,1,1,1,1,2,4,4,5,5,5,5,5,3,0,0,1,1,0,0,0,0
39,677,5,5,5,5,3,5,4,5,4,5,4,5,5,0,0,1,1,0,0,0,0
49,446,5,5,5,5,2,4,4,4,4,4,3,4,5,5,4,1,0,0,0,0,0
57,1315,3,5,3,3,3,5,5,2,3,4,4,2,5,10,3,0,0,0,1,1,0
51,1065,2,2,2,2,2,4,4,4,5,4,4,4,4,0,0,1,0,0,0,0,0
63,1531,4,4,4,4,2,4,4,4,4,4,4,4,3,0,0,1,1,0,0,0,0
29,641,2,3,3,3,2,2,2,4,2,3,3,4,2,0,2,0,0,0,0,0,0
21,264,3,0,3,1,5,3,3,2,5,2,3,5,5,0,0,0,0,1,0,1,0
45,3512,5,5,5,5,5,4,5,5,5,4,4,5,4,0,0,1,0,0,0,0,0
45,1497,4,4,4,4,5,5,4,4,4,4,4,4,3,0,2,1,1,0,0,0,0
64,453,3,3,3,4,1,3,1,1,2,3,4,3,1,0,0,0,1,0,1,1,0
24,413,4,0,3,5,2,3,2,4,5,4,5,4,2,3,2,1,1,1,0,1,0
45,456,4,4,4,4,5,3,3,1,4,3,2,1,2,0,0,0,0,0,1,0,0
52,195,2,3,4,3,4,3,3,4,4,2,1,4,3,0,0,0,0,0,0,0,0
62,369,2,2,2,2,2,4,5,4,5,4,5,4,4,0,0,1,1,0,0,0,0
51,338,4,4,4,4,2,5,5,5,5,5,4,5,4,0,0,1,1,0,0,0,0
42,265,5,5,5,5,1,5,1,5,5,5,4,5,2,0,0,1,0,0,0,0,0
42,1754,4,4,4,4,4,4,5,4,4,4,3,4,3,0,0,1,1,0,0,0,0
47,77,2,2,2,2,3,2,3,3,2,3,4,4,3,0,0,0,1,0,0,1,0
53,591,3,5,2,3,2,5,5,5,2,5,4,5,5,10,0,0,0,0,1,1,0
20,228,4,0,4,3,2,4,1,3,3,5,4,5,2,14,2,0,1,1,0,1,0
44,258,1,4,4,4,1,1,1,2,5,4,3,4,1,0,0,0,1,0,0,1,0
49,500,2,3,2,5,2,2,2,3,2,4,4,2,2,0,0,0,1,0,1,1,0
38,212,3,5,3,3,2,3,2,4,1,5,2,5,2,4,2,0,1,0,1,1,0
36,1846,4,4,4,4,4,3,5,3,3,3,5,3,4,20,5,1,1,0,0,0,0
56,134,3,5,3,4,3,3,4,3,3,4,3,4,3,0,0,0,1,0,1,1,0
17,228,0,5,0,3,5,0,5,5,1,1,5,1,5,0,0,1,1,0,0,0,1
59,491,1,1,1,1,4,4,4,5,5,5,5,5,4,4,0,1,1,0,0,0,0
40,406,4,2,4,3,4,4,4,1,5,3,4,2,4,1,5,0,1,1,0,1,0
25,240,3,2,3,2,2,3,2,3,2,3,1,3,2,0,0,0,0,1,0,1,0
36,77,4,4,4,4,3,5,4,4,5,3,1,4,4,0,0,1,1,0,0,0,0
50,387,3,1,3,2,3,3,3,2,2,2,2,1,3,0,12,0,1,0,1,1,0
53,229,2,1,3,1,4,4,3,2,2,2,4,2,2,0,0,0,0,0,0,0,0
45,376,4,2,2,2,4,4,4,3,4,2,5,4,4,0,4,1,1,0,0,0,1
31,3451,3,3,3,3,5,5,5,3,5,1,2,1,5,0,0,1,0,0,0,0,0
36,408,3,4,5,1,4,5,4,5,4,4,5,4,4,0,6,0,1,0,1,1,0
33,227,4,5,5,5,4,4,4,3,2,4,3,2,4,0,0,1,0,0,0,1,0
41,129,5,5,5,5,1,5,1,5,4,4,5,2,1,0,0,1,1,1,0,1,0
49,711,1,1,1,3,4,1,4,3,1,4,4,4,4,0,2,0,0,1,0,1,0
52,189,4,4,4,4,5,4,4,5,5,4,4,5,3,0,0,1,1,0,0,0,0
34,763,3,3,3,3,3,5,2,5,5,5,2,5,1,0,0,1,0,0,0,0,0
45,1585,5,5,5,5,3,5,5,2,2,2,4,2,5,26,9,1,0,0,0,0,0
57,140,1,3,1,3,5,1,5,3,5,3,2,5,5,0,0,0,1,0,1,1,0
42,1276,1,1,5,1,4,5,5,4,4,4,4,4,4,0,0,1,1,0,0,0,0
12,554,4,4,4,4,5,4,5,4,4,5,5,5,5,0,0,1,0,0,1,1,0
45,461,5,3,3,3,2,2,3,5,5,5,5,5,4,0,6,1,0,0,0,1,0
39,1548,3,3,3,3,3,5,2,5,5,5,2,5,3,9,0,1,0,0,0,0,0
35,2556,2,2,2,1,1,2,1,5,3,3,3,4,1,0,0,0,0,1,0,0,0
25,3243,3,3,3,3,5,5,5,4,2,4,4,5,5,0,0,1,1,0,0,0,0
31,595,2,5,2,1,4,2,4,1,1,2,2,5,4,0,0,0,1,0,1,1,0
50,1426,4,2,4,4,4,4,5,5,5,5,5,5,3,0,0,1,1,0,0,0,0
50,1656,2,2,4,2,2,4,4,4,4,4,3,4,4,0,0,1,1,0,0,0,0
38,270,5,5,5,3,2,5,2,5,3,4,3,5,2,0,0,1,0,1,0,0,0
28,235,4,4,4,4,4,4,4,3,3,4,3,4,4,6,3,1,1,0,0,0,0
55,603,2,2,2,2,4,5,5,4,4,4,4,4,3,0,0,1,0,0,0,0,0
51,296,4,4,4,4,4,4,4,4,4,4,5,4,5,0,0,1,1,0,0,0,0
52,337,3,4,3,1,2,4,4,2,3,2,2,2,5,0,7,0,0,0,1,1,0
56,550,3,5,3,2,5,3,5,2,1,4,1,1,5,0,0,0,1,0,1,1,0
53,1608,2,2,2,2,3,4,5,4,4,4,3,4,5,0,0,1,0,0,0,0,0
19,237,2,5,2,1,2,2,2,3,3,5,4,4,2,0,0,0,1,0,1,0,0
80,655,4,3,3,3,1,1,3,4,4,4,4,4,4,0,0,1,0,0,0,0,1
46,3586,4,4,4,4,3,4,5,4,4,4,5,4,5,5,10,1,0,0,0,0,0
11,373,2,4,2,3,4,2,4,4,1,3,4,4,4,8,3,0,0,0,1,1,0
51,2097,4,4,4,4,3,4,4,5,5,5,4,5,4,0,4,1,1,0,0,0,0
29,3014,1,3,3,3,1,1,1,1,2,4,2,3,1,0,0,0,0,0,0,0,0
52,563,1,1,1,3,2,1,2,3,4,4,5,4,2,0,0,0,1,1,0,0,0
48,1211,5,4,3,4,3,1,3,5,5,5,2,5,4,4,0,1,0,0,0,1,0
38,679,3,4,3,3,4,3,1,4,5,5,3,5,4,0,0,0,1,0,1,1,0
59,328,3,3,3,3,3,5,5,5,5,5,4,5,3,0,0,1,0,0,0,0,0
33,1844,0,5,0,4,2,0,2,3,5,4,4,5,2,1,4,1,0,0,1,1,0
33,785,3,3,3,3,5,3,5,3,2,3,4,4,5,1,10,0,1,0,1,1,0
58,2512,3,3,3,3,2,4,4,3,3,3,5,3,3,2,0,1,0,0,0,0,0
20,1020,3,3,3,4,1,3,1,2,2,3,3,5,1,0,0,0,0,1,0,0,1
47,1592,1,1,1,1,2,3,5,5,5,5,4,5,5,0,0,1,0,0,0,0,0
26,1299,4,4,4,4,5,4,2,3,1,4,2,4,5,0,0,0,1,1,0,0,0
38,641,2,3,2,3,1,2,1,3,4,2,4,2,1,0,0,0,1,0,1,1,0
40,1932,2,2,4,2,2,5,4,4,4,4,4,4,3,0,0,1,0,0,0,0,0
24,236,5,4,5,4,2,5,2,5,3,4,4,4,2,0,0,1,0,1,0,1,0
52,978,3,4,3,4,3,3,3,5,4,5,4,4,3,20,12,0,1,0,1,1,0
23,166,5,0,5,2,5,5,4,3,2,4,4,5,5,0,0,1,1,1,0,1,0
38,533,5,5,5,5,5,5,5,2,1,1,2,2,5,0,0,1,0,0,0,0,1
50,2446,5,2,5,5,3,5,4,5,5,5,5,5,4,0,1,1,0,0,0,0,0
50,669,1,1,1,1,2,4,4,4,4,4,5,4,3,0,0,1,1,0,0,0,0
50,2446,2,5,2,2,2,3,3,4,3,5,3,4,3,0,0,0,0,0,1,0,1
22,1538,2,4,2,2,3,3,3,1,1,3,1,1,3,0,0,1,0,0,0,0,0
36,2586,3,1,1,1,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0
59,598,2,0,2,2,3,4,4,2,2,4,4,2,3,0,0,0,0,0,1,1,0
49,299,3,4,3,4,3,3,2,1,2,3,4,3,3,9,0,0,1,1,0,1,0
37,907,2,2,2,2,2,5,5,5,5,5,4,5,5,0,0,1,1,0,0,0,0
23,979,2,2,2,3,4,2,4,4,3,4,4,3,4,6,9,0,1,1,0,1,0
56,101,2,1,0,4,3,0,1,2,5,4,2,3,3,0,0,0,1,0,1,1,0
35,1825,1,5,5,5,1,1,1,1,5,3,4,3,1,0,0,0,0,0,0,0,1
71,1816,4,4,4,4,2,4,4,4,3,4,1,4,2,0,0,0,1,0,0,0,0
48,2397,0,4,0,4,4,3,3,3,3,3,5,3,2,7,4,1,1,0,0,0,0
20,519,2,4,4,1,3,4,3,3,5,4,3,5,3,3,0,0,1,0,1,1,0
28,777,3,5,3,4,2,3,1,3,3,5,5,5,2,0,0,0,0,0,1,1,0
50,2342,5,5,5,5,5,4,4,4,4,4,3,4,4,0,0,1,1,0,0,0,0
23,874,2,2,2,2,2,2,3,4,2,4,2,4,2,0,5,0,0,0,0,1,0
56,2125,3,1,3,2,3,3,3,1,5,2,3,2,3,0,2,0,1,0,1,1,0
33,1684,2,1,2,2,5,5,5,4,4,5,5,4,5,0,0,1,1,0,0,0,0
21,569,0,4,0,4,2,0,2,5,4,2,3,4,2,1,11,1,1,1,0,1,0
12,542,3,1,3,3,1,3,1,3,4,3,2,3,1,25,7,0,0,1,0,1,0
62,683,4,5,5,1,5,5,4,2,5,2,5,2,4,0,0,0,0,0,1,1,0
35,2005,2,2,2,2,5,3,3,2,2,2,4,2,3,0,0,0,0,0,0,0,0
57,3456,5,5,5,5,4,5,5,4,4,4,3,4,3,0,6,1,1,0,0,0,0
11,399,5,5,5,3,4,5,4,4,5,5,4,1,4,0,0,1,0,0,1,1,0
56,696,3,5,5,5,5,4,4,3,3,3,3,3,2,0,5,0,1,0,0,0,0
35,315,2,5,5,5,2,2,2,2,3,1,4,2,2,0,8,0,0,0,0,1,0
37,2013,2,5,5,5,1,4,4,2,2,2,2,2,4,0,0,0,0,0,0,0,0
63,907,3,1,3,2,5,3,2,5,3,3,2,5,4,0,0,0,0,0,1,0,1
39,1346,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0,1,1,0,0,0,0
52,349,2,1,1,1,4,4,3,2,2,2,3,2,2,2,0,0,0,0,0,0,1
32,872,4,4,4,1,4,4,5,4,4,5,5,4,4,7,10,0,1,1,0,0,0
48,1428,1,5,1,2,4,5,5,2,1,4,5,2,4,0,0,0,0,0,1,0,1
52,2442,2,2,2,2,4,4,5,5,5,5,3,5,5,0,0,1,0,0,0,0,0
49,1797,2,2,2,2,3,4,4,3,4,3,5,3,4,6,0,1,0,0,0,0,0
56,3451,1,1,1,1,4,5,5,4,4,4,3,4,5,0,0,1,1,0,0,0,0
23,163,1,0,1,2,4,1,4,4,4,5,3,4,4,0,0,0,0,1,0,1,0
49,2475,2,4,2,1,2,2,2,2,5,5,2,3,2,0,0,0,1,0,1,1,0
41,1428,4,4,4,4,3,4,5,4,4,4,5,4,5,0,12,1,1,0,0,0,0
13,2586,0,1,0,2,4,0,4,4,4,1,3,1,4,5,0,1,0,0,1,1,0
30,1024,5,3,3,3,5,5,5,4,5,5,4,4,5,0,0,1,1,0,0,1,0
53,223,5,5,5,5,5,5,5,4,4,3,4,4,2,0,0,1,0,0,0,0,0
59,328,3,3,5,3,2,3,3,3,3,3,4,3,3,0,0,0,0,0,0,1,0
42,938,2,3,3,4,1,2,2,4,5,3,3,4,1,0,2,0,0,1,0,1,0
28,137,2,1,1,1,2,2,2,3,5,3,2,3,2,0,10,0,0,0,0,0,0
24,453,4,0,4,4,4,4,4,5,4,4,4,5,4,0,4,1,0,1,0,0,0
38,192,2,5,5,5,2,3,4,2,2,2,1,2,4,0,3,0,0,0,0,0,0
23,604,2,2,2,4,4,2,4,4,5,4,3,3,4,0,12,0,1,1,0,1,0
48,763,3,5,3,3,1,3,1,4,3,5,5,4,1,0,0,0,1,0,1,1,0
31,247,2,3,3,3,2,2,2,4,5,2,3,2,2,14,10,0,1,0,0,1,0
37,3640,2,5,5,5,3,2,2,2,2,2,3,2,1,0,0,0,1,0,0,0,0
25,580,0,4,0,1,4,4,4,3,4,4,4,4,4,9,4,1,1,1,0,0,0
59,447,5,5,5,5,3,4,5,2,2,2,3,2,3,0,7,1,1,0,0,0,0
46,3541,2,2,1,2,2,5,4,4,4,4,4,4,3,0,3,1,0,0,0,0,0
26,602,2,4,4,4,2,3,1,2,2,2,2,3,2,3,0,0,0,0,0,1,0
47,226,2,3,3,3,1,3,3,2,2,2,3,2,2,0,0,0,0,0,0,1,0
58,321,4,5,4,5,4,4,3,4,2,5,1,2,4,0,0,0,1,0,1,1,0
62,668,2,4,1,5,5,4,4,3,1,3,3,3,3,2,0,0,0,0,1,1,0
39,89,2,2,2,2,2,2,2,4,1,4,2,3,2,6,7,1,1,0,0,1,0
25,528,3,5,2,5,3,4,5,2,3,1,4,5,3,2,0,1,0,0,0,1,0
25,1120,1,4,4,4,1,1,4,2,1,3,4,3,1,0,0,0,0,0,0,1,0
33,536,0,4,0,4,5,0,5,4,3,4,3,3,5,2,4,1,0,0,1,1,0
53,369,3,3,3,3,4,4,5,5,5,5,3,5,5,0,0,1,1,0,0,0,0
41,1208,2,2,2,2,5,1,2,2,2,2,5,2,5,0,0,1,0,0,0,0,0
43,666,5,5,5,3,5,5,5,3,5,4,4,5,5,0,4,1,0,1,0,0,0
49,214,1,1,1,2,5,1,5,3,4,5,3,5,5,0,0,0,1,1,0,0,0
35,677,4,2,4,4,5,4,5,1,3,4,4,3,5,0,0,0,0,0,1,1,0
43,239,1,1,1,1,3,5,4,5,5,5,4,5,5,11,10,1,0,0,0,0,0
20,1031,4,4,4,5,5,4,5,2,4,1,3,5,5,0,0,0,0,1,0,1,0
8,474,2,5,2,3,4,2,4,3,5,4,1,2,4,0,0,0,1,0,1,1,0
33,337,3,5,3,4,2,5,5,3,3,3,4,3,5,0,0,0,0,0,1,0,0
57,590,3,5,4,2,3,4,3,4,5,5,4,4,3,0,0,0,1,0,1,1,0
55,1576,2,4,2,5,5,4,4,2,2,2,4,2,4,0,0,0,0,0,1,1,0
29,230,4,5,4,3,2,4,2,4,4,5,3,5,2,0,0,1,1,0,1,1,0
52,1010,4,4,4,4,2,5,4,4,4,4,4,4,3,0,0,1,1,0,0,0,0
53,152,2,4,0,1,5,0,2,5,3,4,4,5,5,0,3,0,1,0,1,1,0
24,432,5,0,5,1,2,5,2,1,3,5,1,1,2,7,0,1,0,1,0,1,0
41,944,3,5,2,5,4,4,4,3,3,3,4,3,1,17,10,0,0,0,0,0,0
38,399,1,3,3,3,5,4,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0
59,405,3,5,3,3,1,3,1,3,5,4,4,1,1,8,7,0,1,0,1,1,0
68,403,2,4,2,3,4,5,4,2,2,2,4,2,5,0,0,0,0,0,1,0,1
46,1956,2,2,2,2,3,5,4,5,5,5,3,5,3,0,0,1,0,0,0,0,0
52,2957,4,4,4,4,4,4,4,4,5,4,3,4,3,0,0,1,1,0,0,0,0
42,814,3,1,2,3,5,3,4,2,2,4,2,2,2,0,0,0,0,0,1,0,0
44,694,5,5,1,5,5,5,5,2,5,1,1,3,5,0,0,1,1,0,0,1,0
43,812,3,4,4,4,1,5,4,4,4,4,1,4,1,0,0,0,0,0,1,1,0
52,331,3,4,3,3,3,3,3,1,3,1,3,1,3,0,0,0,1,0,1,1,0
7,417,3,4,3,3,4,3,4,3,5,4,4,4,4,8,6,0,1,0,1,0,1
36,483,2,1,2,4,5,2,5,3,5,4,1,3,5,0,0,0,0,0,1,1,0
44,3211,1,1,1,1,4,3,2,4,4,1,1,4,2,0,0,0,0,0,0,0,0
24,1235,5,4,5,4,2,4,2,4,5,4,4,4,2,0,0,1,0,1,0,0,0
43,2288,5,5,5,5,4,5,5,4,4,4,5,4,5,21,0,1,1,0,0,0,0
60,719,2,3,2,4,5,3,1,2,2,2,2,2,5,0,0,0,0,0,1,1,0
26,550,2,5,2,4,1,2,1,4,2,5,4,4,1,0,0,0,0,0,1,1,0
55,1073,5,5,5,5,4,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0
53,1679,3,3,3,3,2,4,5,5,5,5,5,5,5,0,0,1,1,0,0,0,0
46,3471,3,5,5,5,1,4,4,3,2,3,1,3,3,0,0,0,1,0,0,0,0
25,201,1,4,1,4,1,1,1,4,4,4,1,4,1,0,0,0,1,0,1,1,0
64,991,3,2,3,3,2,3,2,1,3,4,2,3,2,0,4,0,1,0,1,1,0
53,859,2,2,2,2,4,4,4,4,4,4,3,4,5,0,0,1,1,0,0,0,0
49,1562,3,4,5,4,4,4,3,3,3,3,4,3,3,6,5,0,0,0,0,0,0
11,630,3,5,3,5,4,3,4,4,2,5,5,4,4,0,0,0,0,0,1,0,1
47,1717,5,5,5,5,2,4,5,4,4,4,3,4,5,10,4,1,0,0,0,0,0
57,1865,2,4,4,4,5,2,2,2,2,2,2,2,4,0,0,0,1,0,0,0,0
40,1652,1,1,2,1,3,4,5,4,4,4,4,4,4,0,1,1,0,0,0,0,0
22,191,4,0,4,3,4,4,4,1,5,4,1,5,4,0,0,1,0,1,0,0,0
19,248,1,1,1,1,1,1,1,4,3,3,3,3,1,3,12,0,0,0,0,0,0
59,451,3,5,3,3,2,3,2,2,1,4,4,4,2,0,0,0,1,0,1,1,0
56,2454,1,1,1,1,4,4,4,5,4,4,4,4,4,0,0,1,0,0,0,0,0
13,737,5,0,5,3,5,5,5,3,2,4,4,5,5,0,0,1,1,1,0,0,0
52,2338,4,4,4,4,5,5,5,4,4,4,4,4,5,3,0,1,0,0,0,0,0
34,432,3,4,3,3,2,3,2,3,2,5,5,4,2,0,0,0,1,0,1,1,0
48,712,2,2,2,2,4,4,5,4,4,4,5,4,5,1,10,1,0,0,0,0,0
48,2578,2,1,1,1,2,3,3,2,2,2,4,2,1,0,0,0,1,0,0,0,0
8,316,3,5,3,1,4,3,3,1,2,5,4,1,4,0,0,0,0,0,1,1,0
58,1460,3,3,3,3,3,4,4,5,5,5,4,5,4,0,0,1,1,0,0,0,0
70,479,3,2,2,2,4,3,3,3,3,3,4,3,3,16,10,0,0,0,0,0,1
37,825,1,1,1,1,3,4,4,3,4,3,3,3,3,8,0,1,0,0,0,0,0
51,867,3,4,2,3,3,4,5,2,2,2,5,2,4,1,7,0,0,0,1,1,0
21,177,4,4,4,3,1,4,1,1,4,4,2,2,1,0,0,1,1,1,0,1,0
53,2772,2,2,2,2,4,4,5,3,3,3,3,3,5,0,0,1,0,0,0,0,0
49,2788,3,5,5,5,5,4,4,3,3,3,4,3,3,0,0,0,0,0,0,0,0
45,3356,1,1,1,1,1,4,4,5,5,5,2,5,1,0,1,1,1,0,0,0,0
28,679,2,2,2,2,5,5,5,1,3,2,2,4,5,5,0,1,0,0,0,0,0
10,1372,4,4,4,4,4,4,4,3,5,3,4,4,4,0,0,0,0,0,0,0,0
12,372,1,0,1,3,5,1,2,3,3,5,4,5,5,0,0,0,0,0,1,1,0
68,383,2,5,2,3,5,4,3,4,2,4,4,4,2,0,0,0,0,0,1,0,1
45,888,3,3,3,2,5,2,2,4,3,2,2,4,2,0,0,0,0,0,1,1,0
25,850,4,1,2,1,4,4,5,3,3,1,4,2,4,0,0,1,0,0,0,0,1
21,405,2,5,2,3,1,2,3,2,4,3,1,3,1,0,0,0,1,0,1,0,0
55,1139,3,1,3,3,4,4,5,5,5,5,3,5,4,15,3,1,0,0,0,0,0
61,327,4,3,1,3,1,4,3,4,4,4,3,4,1,3,0,1,0,0,0,0,1
25,961,2,2,2,3,2,2,2,1,2,3,2,4,2,0,0,0,1,1,0,1,0
28,589,4,4,4,3,3,4,3,4,5,4,3,5,3,10,0,1,0,1,0,0,0
27,1005,2,2,2,4,1,2,1,4,3,4,4,5,1,0,0,0,1,1,0,0,0
49,581,2,2,2,2,2,2,2,4,3,3,1,2,2,0,0,0,1,0,0,1,0
57,2001,3,3,4,3,4,4,5,4,4,4,3,4,5,9,0,1,0,0,0,0,0
48,2585,1,1,3,1,5,5,5,2,2,2,3,2,4,0,0,1,0,0,0,0,0
16,181,2,3,2,4,5,2,5,3,5,4,1,4,5,9,2,0,1,1,0,1,0
48,296,1,1,3,1,4,5,4,5,5,5,5,5,5,0,0,1,0,0,0,0,0
61,2642,3,1,1,1,1,3,3,3,3,3,2,3,1,9,0,0,0,0,0,0,0
10,647,2,2,2,3,2,2,2,4,5,3,2,3,2,10,2,0,0,0,1,1,0
50,1197,2,4,2,5,3,5,4,3,2,3,3,3,3,3,0,0,0,0,1,0,1
